"Month","Tmin","Tmax","CP","Month_names"
10,-3,21,0.387876712046406,"October"
10,-3,22,0.33008264843652,"October"
10,-3,23,0.194854773042893,"October"
10,-3,24,0,"October"
10,-3,25,0,"October"
10,-3,26,0,"October"
10,-3,27,0,"October"
10,-3,28,0,"October"
10,-3,29,0,"October"
10,-3,30,0,"October"
10,-2,-2,0.00538830265312239,"October"
10,-2,-1,0.0128333591461953,"October"
10,-2,0,0.0398596982026541,"October"
10,-2,1,0.133870957479357,"October"
10,-2,2,0.365645718681696,"October"
10,-2,3,0.568760637741643,"October"
10,-2,4,0.625780375827715,"October"
10,-2,5,0.633039160414715,"October"
10,-2,6,0.67453855105142,"October"
10,-2,7,0.66766388883272,"October"
10,-2,8,0.703941045984357,"October"
10,-2,9,0.689734350038184,"October"
10,-2,10,0.684195139348927,"October"
10,-2,11,0.667437536444997,"October"
10,-2,12,0.692959265494898,"October"
10,-2,13,0.696998546971233,"October"
10,-2,14,0.606038014918381,"October"
10,-2,15,0.566824168115039,"October"
10,-2,16,0.480676088112168,"October"
10,-2,17,0.562519320577689,"October"
10,-2,18,0.543123576087428,"October"
10,-2,19,0.465426103778021,"October"
10,-2,20,0.433117700453487,"October"
10,-2,21,0.375543095750839,"October"
10,-2,22,0.370283986864655,"October"
10,-2,23,0.195082373926643,"October"
10,-2,24,0,"October"
10,-2,25,0,"October"
10,-2,26,0,"October"
10,-2,27,0,"October"
10,-2,28,0,"October"
10,-2,29,0,"October"
10,-2,30,0,"October"
10,-1,-1,0.0258196998989195,"October"
10,-1,0,0.0589219334672556,"October"
10,-1,1,0.161881706650597,"October"
10,-1,2,0.397332836042685,"October"
10,-1,3,0.580950860120506,"October"
10,-1,4,0.61621736494153,"October"
10,-1,5,0.641968130286124,"October"
10,-1,6,0.673821791516712,"October"
10,-1,7,0.687662129501424,"October"
10,-1,8,0.684693465171439,"October"
10,-1,9,0.686277917523316,"October"
10,-1,10,0.673937261188361,"October"
10,-1,11,0.718039008661082,"October"
10,-1,12,0.705099261985193,"October"
10,-1,13,0.64458687272874,"October"
10,-1,14,0.64690996543076,"October"
10,-1,15,0.611547764127066,"October"
10,-1,16,0.649110047097835,"October"
10,-1,17,0.519726159432704,"October"
10,-1,18,0.531342020271636,"October"
10,-1,19,0.494116614688563,"October"
10,-1,20,0.463159944159026,"October"
10,-1,21,0.430500130417261,"October"
10,-1,22,0.410970884099031,"October"
10,-1,23,0.162354643932849,"October"
10,-1,24,0,"October"
10,-1,25,0,"October"
10,-1,26,0,"October"
10,-1,27,0,"October"
10,-1,28,0,"October"
10,-1,29,0,"October"
10,-1,30,0,"October"
10,0,0,0.111545869587366,"October"
10,0,1,0.223540649800792,"October"
10,0,2,0.450709608811937,"October"
10,0,3,0.592882662972746,"October"
10,0,4,0.645740217193459,"October"
10,0,5,0.669929064383325,"October"
10,0,6,0.681078766262153,"October"
10,0,7,0.699251356264794,"October"
10,0,8,0.691597090660395,"October"
10,0,9,0.695365696302915,"October"
10,0,10,0.716995236163946,"October"
10,0,11,0.706140230071095,"October"
10,0,12,0.665092781405928,"October"
10,0,13,0.655055019551223,"October"
10,0,14,0.659587984833817,"October"
10,0,15,0.622077784194677,"October"
10,0,16,0.582560426933017,"October"
10,0,17,0.523671618743206,"October"
10,0,18,0.560423278344584,"October"
10,0,19,0.514803091915073,"October"
10,0,20,0.434294190156813,"October"
10,0,21,0.374638224806778,"October"
10,0,22,0.457844438668237,"October"
10,0,23,0.12983137976334,"October"
10,0,24,0,"October"
10,0,25,0,"October"
10,0,26,0,"October"
10,0,27,0,"October"
10,0,28,0,"October"
10,0,29,0,"October"
10,0,30,0,"October"
10,1,1,0.359080028334666,"October"
10,1,2,0.545743702398356,"October"
10,1,3,0.613905260095527,"October"
10,1,4,0.65164129929526,"October"
10,1,5,0.720036036521054,"October"
10,1,6,0.715662126608596,"October"
10,1,7,0.708604945279237,"October"
10,1,8,0.724076458004276,"October"
10,1,9,0.746701130122974,"October"
10,1,10,0.717421250063044,"October"
10,1,11,0.697880226514999,"October"
10,1,12,0.696070262568877,"October"
10,1,13,0.673464320852473,"October"
10,1,14,0.664852313947422,"October"
10,1,15,0.503026643650537,"October"
10,1,16,0.635696223440901,"October"
10,1,17,0.511463168357033,"October"
10,1,18,0.424593333913353,"October"
10,1,19,0.424971900595668,"October"
10,1,20,0.374324764586117,"October"
10,1,21,0.35192429629214,"October"
10,1,22,0.44704646021607,"October"
10,1,23,0.0646276543190698,"October"
10,1,24,0,"October"
10,1,25,0,"October"
10,1,26,0,"October"
10,1,27,0,"October"
10,1,28,0,"October"
10,1,29,0,"October"
10,1,30,0,"October"
10,2,2,0.625165569797551,"October"
10,2,3,0.633887796118834,"October"
10,2,4,0.668847971145038,"October"
10,2,5,0.711110398928636,"October"
10,2,6,0.744229446112996,"October"
10,2,7,0.741086022678893,"October"
10,2,8,0.731582137415354,"October"
10,2,9,0.744469452263055,"October"
10,2,10,0.755691634438869,"October"
10,2,11,0.745083981930531,"October"
10,2,12,0.721455272126412,"October"
10,2,13,0.689228696074221,"October"
10,2,14,0.719834005554536,"October"
10,2,15,0.706851024535211,"October"
10,2,16,0.667572743741101,"October"
10,2,17,0.605086310283518,"October"
10,2,18,0.432457697524875,"October"
10,2,19,0.246365049377335,"October"
10,2,20,0.412408965514699,"October"
10,2,21,0.391548619324727,"October"
10,2,22,0.419376391621721,"October"
10,2,23,0,"October"
10,2,24,0,"October"
10,2,25,0,"October"
10,2,26,0,"October"
10,2,27,0,"October"
10,2,28,0,"October"
10,2,29,0,"October"
10,2,30,0,"October"
10,3,3,0.648565775962529,"October"
10,3,4,0.680721746589459,"October"
10,3,5,0.760259560769091,"October"
10,3,6,0.772841621201473,"October"
10,3,7,0.750051804039594,"October"
10,3,8,0.743065146922711,"October"
10,3,9,0.734312791922217,"October"
10,3,10,0.725567862355424,"October"
10,3,11,0.710640775277609,"October"
10,3,12,0.692434018847313,"October"
10,3,13,0.669653573356936,"October"
10,3,14,0.638842759371409,"October"
10,3,15,0.60072153729197,"October"
10,3,16,0.577464848669783,"October"
10,3,17,0.526803135109585,"October"
10,3,18,0.475634771892855,"October"
10,3,19,0.320325667362544,"October"
10,3,20,0.235245150942167,"October"
10,3,21,0.347695471288179,"October"
10,3,22,0.322886541292501,"October"
10,3,23,0,"October"
10,3,24,0,"October"
10,3,25,0,"October"
10,3,26,0,"October"
10,3,27,0,"October"
10,3,28,0,"October"
10,3,29,0,"October"
10,3,30,0,"October"
10,4,4,0.717979987529154,"October"
10,4,5,0.765043671816628,"October"
10,4,6,0.765615982443448,"October"
10,4,7,0.769334573721285,"October"
10,4,8,0.749227010864063,"October"
10,4,9,0.74757860559346,"October"
10,4,10,0.744742736248839,"October"
10,4,11,0.741543178910649,"October"
10,4,12,0.726359434196254,"October"
10,4,13,0.714016480120679,"October"
10,4,14,0.693820616144322,"October"
10,4,15,0.663568052470284,"October"
10,4,16,0.627480946421686,"October"
10,4,17,0.620408767306068,"October"
10,4,18,0.618233095360785,"October"
10,4,19,0.505604806496737,"October"
10,4,20,0.358340988972174,"October"
10,4,21,0.419617513124302,"October"
10,4,22,0.16158651215263,"October"
10,4,23,0,"October"
10,4,24,0,"October"
10,4,25,0,"October"
10,4,26,0,"October"
10,4,27,0,"October"
10,4,28,0,"October"
10,4,29,0,"October"
10,4,30,0,"October"
10,5,5,0.785131768723257,"October"
10,5,6,0.798772732906395,"October"
10,5,7,0.796562663390696,"October"
10,5,8,0.808433595565359,"October"
10,5,9,0.811331233659126,"October"
10,5,10,0.808925191169003,"October"
10,5,11,0.822422421362026,"October"
10,5,12,0.793384425779477,"October"
10,5,13,0.773315007644538,"October"
10,5,14,0.748661180163111,"October"
10,5,15,0.722234352326702,"October"
10,5,16,0.683714183206821,"October"
10,5,17,0.646460896518503,"October"
10,5,18,0.541440749855266,"October"
10,5,19,0.456511962424267,"October"
10,5,20,0.441955686009972,"October"
10,5,21,0.423634976135012,"October"
10,5,22,0,"October"
10,5,23,0,"October"
10,5,24,0,"October"
10,5,25,0,"October"
10,5,26,0,"October"
10,5,27,0,"October"
10,5,28,0,"October"
10,5,29,0,"October"
10,5,30,0,"October"
10,6,6,0.819668716493917,"October"
10,6,7,0.828011949873484,"October"
10,6,8,0.835470585752975,"October"
10,6,9,0.837204275989101,"October"
10,6,10,0.810774951699605,"October"
10,6,11,0.805834147107155,"October"
10,6,12,0.805701380901447,"October"
10,6,13,0.772333234119163,"October"
10,6,14,0.745020651027585,"October"
10,6,15,0.707257159765743,"October"
10,6,16,0.646621320276818,"October"
10,6,17,0.616088671301595,"October"
10,6,18,0.484891858363979,"October"
10,6,19,0.477851791809413,"October"
10,6,20,0.48171062516874,"October"
10,6,21,0.194297345276396,"October"
10,6,22,0,"October"
10,6,23,0,"October"
10,6,24,0,"October"
10,6,25,0,"October"
10,6,26,0,"October"
10,6,27,0,"October"
10,6,28,0,"October"
10,6,29,0,"October"
10,6,30,0,"October"
10,7,7,0.835310111534453,"October"
10,7,8,0.842866699836196,"October"
10,7,9,0.844275023508954,"October"
10,7,10,0.812651401512816,"October"
10,7,11,0.811552116052517,"October"
10,7,12,0.778357981408312,"October"
10,7,13,0.746487265569516,"October"
10,7,14,0.714095831659395,"October"
10,7,15,0.650779580094768,"October"
10,7,16,0.650492212947499,"October"
10,7,17,0.488348444311757,"October"
10,7,18,0.487806123357443,"October"
10,7,19,0.486578782567001,"October"
10,7,20,0.389895291568516,"October"
10,7,21,0,"October"
10,7,22,0,"October"
10,7,23,0,"October"
10,7,24,0,"October"
10,7,25,0,"October"
10,7,26,0,"October"
10,7,27,0,"October"
10,7,28,0,"October"
10,7,29,0,"October"
10,7,30,0,"October"
10,8,8,0.81992816629877,"October"
10,8,9,0.815671129584069,"October"
10,8,10,0.81421902645908,"October"
10,8,11,0.782516668819111,"October"
10,8,12,0.77997267181104,"October"
10,8,13,0.749777644231979,"October"
10,8,14,0.682881433323203,"October"
10,8,15,0.652495571367472,"October"
10,8,16,0.553468620723355,"October"
10,8,17,0.4885777677491,"October"
10,8,18,0.48895376246959,"October"
10,8,19,0.453861306858272,"October"
10,8,20,0.0322859579194745,"October"
10,8,21,0,"October"
10,8,22,0,"October"
10,8,23,0,"October"
10,8,24,0,"October"
10,8,25,0,"October"
10,8,26,0,"October"
10,8,27,0,"October"
10,8,28,0,"October"
10,8,29,0,"October"
10,8,30,0,"October"
10,9,9,0.809226166429025,"October"
10,9,10,0.782802226677997,"October"
10,9,11,0.779969606535208,"October"
10,9,12,0.748921973275363,"October"
10,9,13,0.714567018080275,"October"
10,9,14,0.65149516799161,"October"
10,9,15,0.585038130225801,"October"
10,9,16,0.488764409210527,"October"
10,9,17,0.488222564153589,"October"
10,9,18,0.454353616131349,"October"
10,9,19,0.0970060183754439,"October"
10,9,20,0,"October"
10,9,21,0,"October"
10,9,22,0,"October"
10,9,23,0,"October"
10,9,24,0,"October"
10,9,25,0,"October"
10,9,26,0,"October"
10,9,27,0,"October"
10,9,28,0,"October"
10,9,29,0,"October"
10,9,30,0,"October"
10,10,10,0.752033161764818,"October"
10,10,11,0.746875162141996,"October"
10,10,12,0.714015557817987,"October"
10,10,13,0.649840832822125,"October"
10,10,14,0.584036801099491,"October"
10,10,15,0.487905113291827,"October"
10,10,16,0.487759812015398,"October"
10,10,17,0.453130230069748,"October"
10,10,18,0.0645536080435137,"October"
10,10,19,0,"October"
10,10,20,0,"October"
10,10,21,0,"October"
10,10,22,0,"October"
10,10,23,0,"October"
10,10,24,0,"October"
10,10,25,0,"October"
10,10,26,0,"October"
10,10,27,0,"October"
10,10,28,0,"October"
10,10,29,0,"October"
10,10,30,0,"October"
10,11,11,0.711187019728037,"October"
10,11,12,0.648102004287281,"October"
10,11,13,0.583375556352805,"October"
10,11,14,0.486807234942397,"October"
10,11,15,0.487451667223183,"October"
10,11,16,0.323893867982974,"October"
10,11,17,0,"October"
10,11,18,0,"October"
10,11,19,0,"October"
10,11,20,0,"October"
10,11,21,0,"October"
10,11,22,0,"October"
10,11,23,0,"October"
10,11,24,0,"October"
10,11,25,0,"October"
10,11,26,0,"October"
10,11,27,0,"October"
10,11,28,0,"October"
10,11,29,0,"October"
10,11,30,0,"October"
10,12,12,0.612941077111261,"October"
10,12,13,0.485294043613901,"October"
10,12,14,0.387889356181158,"October"
10,12,15,0.0645719930385885,"October"
10,12,16,0,"October"
10,12,17,0,"October"
10,12,18,0,"October"
10,12,19,0,"October"
10,12,20,0,"October"
10,12,21,0,"October"
10,12,22,0,"October"
10,12,23,0,"October"
10,12,24,0,"October"
10,12,25,0,"October"
10,12,26,0,"October"
10,12,27,0,"October"
10,12,28,0,"October"
10,12,29,0,"October"
10,12,30,0,"October"
10,13,13,0,"October"
10,13,14,0,"October"
10,13,15,0,"October"
10,13,16,0,"October"
10,13,17,0,"October"
10,13,18,0,"October"
10,13,19,0,"October"
10,13,20,0,"October"
10,13,21,0,"October"
10,13,22,0,"October"
10,13,23,0,"October"
10,13,24,0,"October"
10,13,25,0,"October"
10,13,26,0,"October"
10,13,27,0,"October"
10,13,28,0,"October"
10,13,29,0,"October"
10,13,30,0,"October"
10,14,14,0,"October"
10,14,15,0,"October"
10,14,16,0,"October"
10,14,17,0,"October"
10,14,18,0,"October"
10,14,19,0,"October"
10,14,20,0,"October"
10,14,21,0,"October"
10,14,22,0,"October"
10,14,23,0,"October"
10,14,24,0,"October"
10,14,25,0,"October"
10,14,26,0,"October"
10,14,27,0,"October"
10,14,28,0,"October"
10,14,29,0,"October"
10,14,30,0,"October"
10,15,15,0,"October"
10,15,16,0,"October"
10,15,17,0,"October"
10,15,18,0,"October"
10,15,19,0,"October"
10,15,20,0,"October"
10,15,21,0,"October"
10,15,22,0,"October"
10,15,23,0,"October"
10,15,24,0,"October"
10,15,25,0,"October"
10,15,26,0,"October"
10,15,27,0,"October"
10,15,28,0,"October"
10,15,29,0,"October"
10,15,30,0,"October"
10,16,16,0,"October"
10,16,17,0,"October"
10,16,18,0,"October"
10,16,19,0,"October"
10,16,20,0,"October"
10,16,21,0,"October"
10,16,22,0,"October"
10,16,23,0,"October"
10,16,24,0,"October"
10,16,25,0,"October"
10,16,26,0,"October"
10,16,27,0,"October"
10,16,28,0,"October"
10,16,29,0,"October"
10,16,30,0,"October"
10,17,17,0,"October"
10,17,18,0,"October"
10,17,19,0,"October"
10,17,20,0,"October"
10,17,21,0,"October"
10,17,22,0,"October"
10,17,23,0,"October"
10,17,24,0,"October"
10,17,25,0,"October"
10,17,26,0,"October"
10,17,27,0,"October"
10,17,28,0,"October"
10,17,29,0,"October"
10,17,30,0,"October"
10,18,18,0,"October"
10,18,19,0,"October"
10,18,20,0,"October"
10,18,21,0,"October"
10,18,22,0,"October"
10,18,23,0,"October"
10,18,24,0,"October"
10,18,25,0,"October"
10,18,26,0,"October"
10,18,27,0,"October"
10,18,28,0,"October"
10,18,29,0,"October"
10,18,30,0,"October"
10,19,19,0,"October"
10,19,20,0,"October"
10,19,21,0,"October"
10,19,22,0,"October"
10,19,23,0,"October"
10,19,24,0,"October"
10,19,25,0,"October"
10,19,26,0,"October"
10,19,27,0,"October"
10,19,28,0,"October"
10,19,29,0,"October"
10,19,30,0,"October"
10,20,20,0,"October"
10,20,21,0,"October"
10,20,22,0,"October"
10,20,23,0,"October"
10,20,24,0,"October"
10,20,25,0,"October"
10,20,26,0,"October"
10,20,27,0,"October"
10,20,28,0,"October"
10,20,29,0,"October"
10,20,30,0,"October"
11,-20,-15,8.9574382117787e-14,"November"
11,-20,-14,5.26014967078658e-13,"November"
11,-20,-13,3.0871767137424e-12,"November"
11,-20,-12,1.80391345626531e-11,"November"
11,-20,-11,1.0464633151032e-10,"November"
11,-20,-10,6.01558144647131e-10,"November"
11,-20,-9,3.42217413439764e-09,"November"
11,-20,-8,1.92466795488964e-08,"November"
11,-20,-7,1.06924108351042e-07,"November"
11,-20,-6,5.86340084871873e-07,"November"
11,-20,-5,3.17243298750286e-06,"November"
11,-20,-4,1.70106883158657e-05,"November"
11,-20,-3,8.95405915841849e-05,"November"
11,-20,-2,0.000463121776152855,"November"
11,-20,-1,0.00235050273144165,"November"
11,-20,0,0.011576396743977,"November"
11,-20,1,0.0526238571280715,"November"
11,-20,2,0.183681210526831,"November"
11,-20,3,0.365286836327301,"November"
11,-20,4,0.410356146768881,"November"
11,-20,5,0.430443642038976,"November"
11,-20,6,0.451823599371746,"November"
11,-20,7,0.474756587132835,"November"
11,-20,8,0.467460204628218,"November"
11,-20,9,0.483431257087606,"November"
11,-20,10,0.45710533835016,"November"
11,-20,11,0.457159369813921,"November"
11,-20,12,0.449191114737809,"November"
11,-20,13,0.458709093505357,"November"
11,-20,14,0.4776607470145,"November"
11,-20,15,0.498659998184354,"November"
11,-20,16,0.502570239804063,"November"
11,-20,17,0.498611124953875,"November"
11,-20,18,0.450862195294633,"November"
11,-20,19,0.397234270366339,"November"
11,-20,20,0.310580241538647,"November"
11,-20,21,0.242950514987596,"November"
11,-20,22,0.246937314628439,"November"
11,-20,23,0,"November"
11,-20,24,0,"November"
11,-20,25,0,"November"
11,-20,26,0,"November"
11,-20,27,0,"November"
11,-20,28,0,"November"
11,-20,29,0,"November"
11,-20,30,0,"November"
11,-19,-15,1.03889691978918e-13,"November"
11,-19,-14,5.93193922158696e-13,"November"
11,-19,-13,3.42353929036358e-12,"November"
11,-19,-12,1.97716258576609e-11,"November"
11,-19,-11,1.13682236300215e-10,"November"
11,-19,-10,6.48861841690595e-10,"November"
11,-19,-9,3.66939428784463e-09,"November"
11,-19,-8,2.05318368589852e-08,"November"
11,-19,-7,1.13553921244226e-07,"November"
11,-19,-6,6.20388011247001e-07,"November"
11,-19,-5,3.36116532655745e-06,"November"
11,-19,-4,1.78989007984477e-05,"November"
11,-19,-3,9.37774231169724e-05,"November"
11,-19,-2,0.000483530011087571,"November"
11,-19,-1,0.00244722788433319,"November"
11,-19,0,0.0120187800871246,"November"
11,-19,1,0.0544499613767311,"November"
11,-19,2,0.189157858964637,"November"
11,-19,3,0.374908970184611,"November"
11,-19,4,0.407687619215602,"November"
11,-19,5,0.426460378034056,"November"
11,-19,6,0.443432026391526,"November"
11,-19,7,0.479762906564879,"November"
11,-19,8,0.460527162758055,"November"
11,-19,9,0.495190784896999,"November"
11,-19,10,0.484506707104822,"November"
11,-19,11,0.471317070454977,"November"
11,-19,12,0.442554524032338,"November"
11,-19,13,0.498446648462311,"November"
11,-19,14,0.496945586936413,"November"
11,-19,15,0.510766108914312,"November"
11,-19,16,0.511606644766846,"November"
11,-19,17,0.514808356214222,"November"
11,-19,18,0.451739368210039,"November"
11,-19,19,0.4115911609179,"November"
11,-19,20,0.436103641360411,"November"
11,-19,21,0.258264981399556,"November"
11,-19,22,0.229254673171442,"November"
11,-19,23,0,"November"
11,-19,24,0,"November"
11,-19,25,0,"November"
11,-19,26,0,"November"
11,-19,27,0,"November"
11,-19,28,0,"November"
11,-19,29,0,"November"
11,-19,30,0,"November"
11,-18,-15,1.26374623006873e-13,"November"
11,-18,-14,6.86165409357731e-13,"November"
11,-18,-13,3.85446914094051e-12,"November"
11,-18,-12,2.18881567922695e-11,"November"
11,-18,-11,1.24375614837741e-10,"November"
11,-18,-10,7.03569339528077e-10,"November"
11,-18,-9,3.95028558022226e-09,"November"
11,-18,-8,2.1972058364509e-08,"November"
11,-18,-7,1.21162024904122e-07,"November"
11,-18,-6,6.60797920740004e-07,"November"
11,-18,-5,3.55395862057688e-06,"November"
11,-18,-4,1.88275881092687e-05,"November"
11,-18,-3,9.82853665357405e-05,"November"
11,-18,-2,0.000505171792401216,"November"
11,-18,-1,0.00254913148904385,"November"
11,-18,0,0.0124818333789354,"November"
11,-18,1,0.0563478425488112,"November"
11,-18,2,0.194810669964137,"November"
11,-18,3,0.384851520955732,"November"
11,-18,4,0.42901401614024,"November"
11,-18,5,0.437944560070546,"November"
11,-18,6,0.474707408532579,"November"
